settlementdate,regionid,rrp,totaldemand,netinterchange,demandforecast
2025-01-10 17:45:00,SA1,94.817,1722.3,193.26,20
2025-01-10 17:45:00,TAS1,120.16,1052.34,-441.9,3
2025-01-10 17:45:00,VIC1,102.29977,6635.66,170.92,15
2025-01-10 17:50:00,NSW1,110.87564,8362.48,143.12,12
2025-01-10 17:50:00,QLD1,118.29668,7993.66,4.37,-9
2025-01-10 17:50:00,SA1,103.44,1732.39,199.42,18
2025-01-10 17:50:00,TAS1,120.18,1054.31,-403.0,2
2025-01-10 17:50:00,VIC1,112.08967,6715.99,97.08,21
2025-01-10 17:55:00,NSW1,115.06767,8355.32,75.51,6
2025-01-10 17:55:00,QLD1,123.52449,8014.65,-24.6,-8
2025-01-10 17:55:00,SA1,106.59025,1747.08,205.3,17
2025-01-10 17:55:00,TAS1,120.26,1061.86,-293.44,2
2025-01-10 17:55:00,VIC1,114.64676,6747.96,61.87,20
2025-01-10 18:00:00,NSW1,124.42805,8338.69,50.67,5
2025-01-10 18:00:00,QLD1,133.5,8027.04,-10.88,-3
2025-01-10 18:00:00,SA1,117.31789,1774.65,118.96,16
2025-01-10 18:00:00,TAS1,127.93843,1062.95,-234.45,1
2025-01-10 18:00:00,VIC1,123.21766,6691.66,90.04,15
2025-01-10 18:05:00,NSW1,121.64657,8397.76,-90.71,6
2025-01-10 18:05:00,QLD1,130.64619,8042.65,-31.66,-3
2025-01-10 18:05:00,SA1,109.19463,1817.97,270.19,16
2025-01-10 18:05:00,TAS1,120.26,1067.18,-165.81,0
2025-01-10 18:05:00,VIC1,117.90606,6784.99,41.41,12
2025-01-10 18:10:00,NSW1,125.21172,8412.66,-103.43,4
2025-01-10 18:10:00,QLD1,133.5,7955.65,-6.53,-4
2025-01-10 18:10:00,SA1,0.0,1850.94,181.57,16
2025-01-10 18:10:00,TAS1,120.26,1067.54,-83.77,0
2025-01-10 18:10:00,VIC1,121.63559,6774.54,42.28,12
2025-01-10 18:15:00,NSW1,143.83815,8350.33,-117.95,2
2025-01-10 18:15:00,QLD1,153.27835,7971.37,17.56,-8
2025-01-10 18:15:00,SA1,129.99,1876.98,201.03,17
2025-01-10 18:15:00,TAS1,120.26,1069.57,-21.84,0
2025-01-10 18:15:00,VIC1,139.93252,6819.24,-53.13,11
2025-01-10 18:20:00,NSW1,146.12665,8401.12,-213.47,1
2025-01-10 18:20:00,QLD1,155.8141,7984.73,14.23,-8
2025-01-10 18:20:00,SA1,130.31079,1917.15,242.12,17
2025-01-10 18:20:00,TAS1,139.71849,1062.19,-26.8,0
2025-01-10 18:20:00,VIC1,140.31942,6800.59,8.71,7
2025-01-10 18:25:00,NSW1,145.75102,8312.48,-244.43,-4
2025-01-10 18:25:00,QLD1,153.27884,7913.55,72.11,-7
2025-01-10 18:25:00,SA1,135.23209,1937.69,173.48,18
2025-01-10 18:25:00,TAS1,139.9276,1070.56,-11.44,-1
2025-01-10 18:25:00,VIC1,141.28491,6771.46,17.49,2
2025-01-10 18:30:00,NSW1,170.17225,8374.04,-415.42,-7
2025-01-10 18:30:00,QLD1,179.05859,7911.22,62.1,-7
2025-01-10 18:30:00,SA1,152.20333,1950.41,230.77,17
2025-01-10 18:30:00,TAS1,155.14365,1064.13,52.52,-1
2025-01-10 18:30:00,VIC1,160.0,6783.94,88.54,-7
2025-01-10 18:35:00,NSW1,135.89,8368.03,-494.38,-8
2025-01-10 18:35:00,QLD1,143.84417,7910.44,46.5,-8
2025-01-10 18:35:00,SA1,123.32676,1962.35,101.06,15
2025-01-10 18:35:00,TAS1,339.43853,1061.01,192.53,-1
2025-01-10 18:35:00,VIC1,125.89416,6746.2,181.26,-11
2025-01-10 18:40:00,NSW1,195.87782,8452.13,-598.2,-3
2025-01-10 18:40:00,QLD1,208.80321,7947.27,-5.42,-7
2025-01-10 18:40:00,SA1,170.44,1991.38,157.34,15
2025-01-10 18:40:00,TAS1,205.91611,1048.93,267.75,-1
2025-01-10 18:40:00,VIC1,176.12,6751.14,228.69,-15
2025-01-10 18:45:00,NSW1,170.83281,8421.12,-543.86,-4
2025-01-10 18:45:00,QLD1,177.73,7919.02,148.0,-5
2025-01-10 18:45:00,SA1,153.97339,1984.85,184.7,15
2025-01-10 18:45:00,TAS1,146.66011,1060.73,339.71,-1
2025-01-10 18:45:00,VIC1,159.76363,6739.97,-99.31,-18
2025-01-10 18:50:00,NSW1,168.67242,8402.87,-617.23,-2
2025-01-10 18:50:00,QLD1,178.73933,7953.62,51.01,-7
2025-01-10 18:50:00,SA1,146.43767,1979.63,221.18,12
2025-01-10 18:50:00,TAS1,140.28,1086.92,348.23,-1
2025-01-10 18:50:00,VIC1,152.81393,6641.05,47.57,-22
2025-01-10 18:55:00,NSW1,155.64688,8388.75,-599.39,-5
2025-01-10 18:55:00,QLD1,162.83178,7916.71,102.37,-7
2025-01-10 18:55:00,SA1,138.04,1991.23,193.3,8
2025-01-10 18:55:00,TAS1,130.30886,1092.27,403.45,0
2025-01-10 18:55:00,VIC1,143.3932,6607.04,-55.24,-23
2025-01-10 19:00:00,NSW1,173.57132,8391.9,-654.04,-3
2025-01-10 19:00:00,QLD1,180.43976,7908.81,150.61,-9
2025-01-10 19:00:00,SA1,153.51082,2027.04,204.75,6
2025-01-10 19:00:00,TAS1,143.59795,1108.4,462.8,0
2025-01-10 19:00:00,VIC1,160.0,6691.58,-115.45,-22
2025-01-10 19:05:00,NSW1,163.77,8405.18,-623.3,-2
2025-01-10 19:05:00,QLD1,171.18167,7868.59,112.66,-10
2025-01-10 19:05:00,SA1,141.77211,2012.49,285.87,5
2025-01-10 19:05:00,TAS1,136.19339,1110.34,396.9,0
2025-01-10 19:05:00,VIC1,149.86813,6674.23,-124.15,-18
2025-01-10 19:10:00,NSW1,176.18982,8491.53,-747.8,-5
2025-01-10 19:10:00,QLD1,181.93343,7830.71,168.13,-12
2025-01-10 19:10:00,SA1,150.97961,2015.25,289.45,3
2025-01-10 19:10:00,TAS1,142.28206,1113.26,513.85,0
2025-01-10 19:10:00,VIC1,160.0,6633.73,-159.94,-21
2025-01-10 19:15:00,NSW1,192.01311,8494.71,-856.62,0
2025-01-10 19:15:00,QLD1,199.38554,7798.99,151.52,-16
2025-01-10 19:15:00,SA1,162.28775,2014.61,245.89,3
2025-01-10 19:15:00,TAS1,150.75154,1106.66,527.96,0
2025-01-10 19:15:00,VIC1,170.23,6645.07,9.38,-20
2025-01-10 19:20:00,NSW1,192.84225,8438.86,-921.02,0
2025-01-10 19:20:00,QLD1,196.48216,7775.61,226.77,-18
2025-01-10 19:20:00,SA1,163.33756,2026.39,245.34,1
2025-01-10 19:20:00,TAS1,151.48817,1123.84,529.59,0
2025-01-10 19:20:00,VIC1,171.11,6607.0,-6.97,-19
2025-01-10 19:25:00,NSW1,196.72715,8413.48,-884.39,-8
2025-01-10 19:25:00,QLD1,200.55501,7818.3,229.23,-16
2025-01-10 19:25:00,SA1,169.97867,2040.57,196.09,0
2025-01-10 19:25:00,TAS1,155.87596,1122.44,542.71,0
2025-01-10 19:25:00,VIC1,176.12,6644.77,-16.02,-18
2025-01-10 19:30:00,NSW1,174.73573,8452.35,-929.16,-10
2025-01-10 19:30:00,QLD1,173.75152,7757.12,374.24,-17
2025-01-10 19:30:00,SA1,153.93829,2017.83,214.2,0
2025-01-10 19:30:00,TAS1,140.90405,1114.72,546.33,0
2025-01-10 19:30:00,VIC1,160.0,6532.51,-147.75,-21
2025-01-10 19:35:00,NSW1,176.12168,8458.59,-946.19,-8
2025-01-10 19:35:00,QLD1,175.02113,7722.16,377.15,-17
2025-01-10 19:35:00,SA1,154.00502,2017.26,206.87,-3
2025-01-10 19:35:00,TAS1,140.92214,1120.78,546.53,-1
2025-01-10 19:35:00,VIC1,160.0,6516.94,-125.25,-27
2025-01-10 19:40:00,NSW1,170.51835,8461.8,-761.34,-8
2025-01-10 19:40:00,QLD1,170.49119,7716.76,352.5,-16
2025-01-10 19:40:00,SA1,156.28784,2027.63,146.09,-3
2025-01-10 19:40:00,TAS1,140.92214,1121.06,553.0,-1
2025-01-10 19:40:00,VIC1,160.0,6503.48,-246.15,-30
2025-01-10 19:45:00,NSW1,149.96,8367.62,-529.86,-12
2025-01-10 19:45:00,QLD1,150.61746,7681.59,312.99,-16
2025-01-10 19:45:00,SA1,143.12773,2018.05,91.72,-4
2025-01-10 19:45:00,TAS1,130.56224,1117.0,458.41,-1
2025-01-10 19:45:00,VIC1,145.1154,6511.62,-309.3,-31
2025-01-10 19:50:00,NSW1,139.12848,8425.23,-443.97,-16
2025-01-10 19:50:00,QLD1,139.73,7671.88,294.83,-18
2025-01-10 19:50:00,SA1,137.69264,1991.9,-32.96,-6
2025-01-10 19:50:00,TAS1,122.22,1113.15,448.25,-2
2025-01-10 19:50:00,VIC1,135.84394,6446.01,-244.67,-34
2025-01-10 19:55:00,NSW1,139.04448,8400.18,-404.25,-19
2025-01-10 19:55:00,QLD1,139.49994,7621.33,286.94,-19
2025-01-10 19:55:00,SA1,138.04,2005.25,-12.25,-7
2025-01-10 19:55:00,TAS1,122.56452,1108.24,467.91,-3
2025-01-10 19:55:00,VIC1,136.56559,6457.68,-315.75,-37
2025-01-10 20:00:00,NSW1,135.89,8346.26,-346.17,-22
2025-01-10 20:00:00,QLD1,136.21121,7595.63,299.38,-22
2025-01-10 20:00:00,SA1,137.8,1991.97,-56.22,-7
2025-01-10 20:00:00,TAS1,121.86438,1106.92,454.19,-3
2025-01-10 20:00:00,VIC1,135.44872,6445.65,-329.99,-32
2025-01-10 20:05:00,NSW1,134.15994,8320.61,-363.51,-25
2025-01-10 20:05:00,QLD1,133.5,7541.08,324.67,-25
2025-01-10 20:05:00,SA1,136.88978,1978.61,-85.16,-7
2025-01-10 20:05:00,TAS1,120.53104,1098.36,437.38,-3
2025-01-10 20:05:00,VIC1,133.63373,6381.86,-292.44,-32
2025-01-10 20:10:00,NSW1,134.78352,8277.14,-333.82,-31
2025-01-10 20:10:00,QLD1,134.91123,7552.93,295.06,-26
2025-01-10 20:10:00,SA1,138.04,2014.91,-94.91,-7
2025-01-10 20:10:00,TAS1,121.2,1104.41,432.71,-3
2025-01-10 20:10:00,VIC1,134.37535,6349.8,-278.29,-34
2025-01-10 20:15:00,NSW1,133.45937,8207.03,-276.12,-37
2025-01-10 20:15:00,QLD1,133.5,7543.21,287.95,-27
2025-01-10 20:15:00,SA1,137.7845,1956.99,-124.61,-8
2025-01-10 20:15:00,TAS1,120.9818,1112.17,422.17,-2
2025-01-10 20:15:00,VIC1,133.79908,6395.86,-289.0,-34
2025-01-10 20:20:00,NSW1,132.48769,8231.21,-324.16,-38
2025-01-10 20:20:00,QLD1,131.61759,7495.51,322.07,-29
2025-01-10 20:20:00,SA1,137.09554,1943.51,-137.97,-9
2025-01-10 20:20:00,TAS1,120.30669,1117.97,415.62,-2
2025-01-10 20:20:00,VIC1,132.72,6364.58,-255.3,-33
2025-01-10 20:25:00,NSW1,131.22258,8229.41,-331.92,-34
2025-01-10 20:25:00,QLD1,130.31,7470.39,323.93,-31
2025-01-10 20:25:00,SA1,136.87116,1948.65,-166.95,-9
2025-01-10 20:25:00,TAS1,120.26,1112.87,355.24,-2
2025-01-10 20:25:00,VIC1,131.33899,6264.85,-164.0,-33
2025-01-10 20:30:00,NSW1,130.44885,8176.4,-310.92,-35
2025-01-10 20:30:00,QLD1,130.10992,7404.31,311.55,-35
2025-01-10 20:30:00,SA1,136.03867,1938.25,-167.76,-10
2025-01-10 20:30:00,TAS1,120.26,1102.91,324.9,-3
2025-01-10 20:30:00,VIC1,130.67424,6297.3,-143.75,-40
2025-01-10 20:35:00,NSW1,130.80007,8182.45,-357.92,-35
2025-01-10 20:35:00,QLD1,129.58582,7367.29,331.47,-36
2025-01-10 20:35:00,SA1,135.54804,1931.69,-160.68,-10
2025-01-10 20:35:00,TAS1,120.26,1104.88,293.38,-3
2025-01-10 20:35:00,VIC1,130.0,6176.36,-94.32,-41
2025-01-10 20:40:00,NSW1,126.13446,8116.29,-272.4,-31
2025-01-10 20:40:00,QLD1,123.27531,7329.52,390.18,-38
2025-01-10 20:40:00,SA1,134.84703,1934.66,-193.13,-10
2025-01-10 20:40:00,TAS1,120.26,1110.46,229.54,-3
2025-01-10 20:40:00,VIC1,128.34761,6140.72,-142.87,-43
2025-01-10 20:45:00,NSW1,128.00146,8167.67,-308.39,-26
2025-01-10 20:45:00,QLD1,124.31642,7296.73,435.11,-39
2025-01-10 20:45:00,SA1,135.99269,1904.49,-169.32,-10
2025-01-10 20:45:00,TAS1,130.02,1107.85,100.65,-4
2025-01-10 20:45:00,VIC1,130.0,6085.18,-53.5,-45
2025-01-10 20:50:00,NSW1,127.93323,8112.1,-323.08,-20
2025-01-10 20:50:00,QLD1,124.15397,7273.95,427.28,-38
2025-01-10 20:50:00,SA1,136.08288,1910.91,-184.41,-11
2025-01-10 20:50:00,TAS1,130.02,1104.16,100.65,-4
2025-01-10 20:50:00,VIC1,130.0,6065.11,-14.96,-45
2025-01-10 20:55:00,NSW1,123.63251,8010.49,-212.85,-17
2025-01-10 20:55:00,QLD1,120.5654,7247.39,413.4,-38
2025-01-10 20:55:00,SA1,137.85272,1885.28,-167.52,-12
2025-01-10 20:55:00,TAS1,130.02,1093.07,88.84,-5
2025-01-10 20:55:00,VIC1,132.40668,6089.07,-116.04,-42
2025-01-10 21:00:00,NSW1,115.70434,8026.3,-217.32,-20
2025-01-10 21:00:00,QLD1,112.75002,7194.31,402.41,-39
2025-01-10 21:00:00,SA1,129.42099,1877.76,-214.91,-11
2025-01-10 21:00:00,TAS1,121.14,1085.15,67.7,-5
2025-01-10 21:00:00,VIC1,122.86541,5971.68,-30.37,-43
2025-01-10 21:05:00,NSW1,135.89,8009.61,-275.23,-18
2025-01-10 21:05:00,QLD1,130.7249,7175.62,472.86,-41
2025-01-10 21:05:00,SA1,141.60657,1856.05,-34.1,-13
2025-01-10 21:05:00,TAS1,130.62619,1080.39,251.96,-5
2025-01-10 21:05:00,VIC1,139.77107,5976.09,-402.46,-44
2025-01-10 21:10:00,NSW1,158.11071,8063.75,-366.28,-15
2025-01-10 21:10:00,QLD1,152.27914,7220.67,489.44,-35
2025-01-10 21:10:00,SA1,162.08627,1867.22,-31.94,-13
2025-01-10 21:10:00,TAS1,140.3,1070.15,361.36,-5
2025-01-10 21:10:00,VIC1,160.0,5921.69,-432.71,-46
2025-01-10 21:15:00,NSW1,144.0774,8078.97,-336.51,-13
2025-01-10 21:15:00,QLD1,139.73,7242.54,439.71,-29
2025-01-10 21:15:00,SA1,144.68481,1812.15,53.3,-15
2025-01-10 21:15:00,TAS1,135.30005,1073.64,266.39,-4
2025-01-10 21:15:00,VIC1,145.51966,5885.14,-412.36,-46
2025-01-10 21:20:00,NSW1,135.39112,8013.78,-365.54,-15
2025-01-10 21:20:00,QLD1,130.31,7191.17,505.61,-31
2025-01-10 21:20:00,SA1,137.893,1793.65,-14.64,-15
2025-01-10 21:20:00,TAS1,130.04,1061.17,161.45,-3
2025-01-10 21:20:00,VIC1,136.63685,5745.74,-278.17,-53
2025-01-10 21:25:00,NSW1,149.47804,8051.2,-428.07,-19
2025-01-10 21:25:00,QLD1,142.06647,7154.02,559.86,-30
2025-01-10 21:25:00,SA1,151.76432,1818.76,-11.06,-13
2025-01-10 21:25:00,TAS1,140.26,1056.88,274.4,-4
2025-01-10 21:25:00,VIC1,150.85388,5732.32,-376.22,-48
2025-01-10 21:30:00,NSW1,136.32002,8008.9,-374.67,-21
2025-01-10 21:30:00,QLD1,130.31,7147.74,518.73,-32
2025-01-10 21:30:00,SA1,139.36922,1787.63,-1.84,-14
2025-01-10 21:30:00,TAS1,130.08,1044.47,225.16,-4
2025-01-10 21:30:00,VIC1,138.46766,5672.37,-353.55,-54
2025-01-10 21:35:00,NSW1,127.92432,8006.38,-375.29,-21
2025-01-10 21:35:00,QLD1,122.95,7111.04,500.93,-33
2025-01-10 21:35:00,SA1,138.14,1765.4,21.99,-14
2025-01-10 21:35:00,TAS1,130.04,1051.86,198.19,-3
2025-01-10 21:35:00,VIC1,137.95939,5678.24,-334.58,-52
2025-01-10 21:40:00,NSW1,112.20414,7933.43,-319.57,-21
2025-01-10 21:40:00,QLD1,109.73,7082.6,397.26,-35
2025-01-10 21:40:00,SA1,139.29476,1763.78,27.56,-14
2025-01-10 21:40:00,TAS1,130.08,1041.14,256.31,-3
2025-01-10 21:40:00,VIC1,139.54621,5644.05,-349.93,-44
2025-01-10 21:45:00,NSW1,116.01667,7931.9,-347.18,-25
2025-01-10 21:45:00,QLD1,112.75002,7081.19,432.66,-38
2025-01-10 21:45:00,SA1,138.00666,1740.29,3.88,-13
2025-01-10 21:45:00,TAS1,130.02,1030.46,195.2,-4
2025-01-10 21:45:00,VIC1,137.68509,5538.01,-275.88,-42
2025-01-10 21:50:00,NSW1,115.68218,7965.59,-392.52,-21
2025-01-10 21:50:00,QLD1,110.83005,6975.5,506.31,-40
2025-01-10 21:50:00,SA1,140.78737,1751.2,8.15,-13
2025-01-10 21:50:00,TAS1,130.26,1016.21,293.23,-4
2025-01-10 21:50:00,VIC1,140.45932,5601.16,-396.79,-42
2025-01-10 21:55:00,NSW1,114.94192,7909.69,-349.1,-25
2025-01-10 21:55:00,QLD1,110.83003,6991.06,462.73,-41
2025-01-10 21:55:00,SA1,131.50294,1730.77,-32.76,-12
2025-01-10 21:55:00,TAS1,121.12,1014.68,261.83,-4
2025-01-10 21:55:00,VIC1,129.93487,5509.43,-328.14,-40
2025-01-10 22:00:00,NSW1,113.16363,7870.24,-306.2,-24
2025-01-10 22:00:00,QLD1,109.73,6984.45,418.65,-38
2025-01-10 22:00:00,SA1,138.04,1694.94,-6.77,-12
2025-01-10 22:00:00,TAS1,128.29236,1012.77,260.12,-4
2025-01-10 22:00:00,VIC1,137.62862,5488.54,-353.2,-37
2025-01-10 22:05:00,NSW1,108.89,7822.19,-271.02,-26
2025-01-10 22:05:00,QLD1,106.03364,6893.21,375.55,-26
2025-01-10 22:05:00,SA1,138.0,1700.08,-105.91,-6
2025-01-10 22:05:00,TAS1,124.71409,1017.23,282.53,-3
2025-01-10 22:05:00,VIC1,134.47961,5362.02,-265.89,-39
2025-01-10 22:10:00,NSW1,115.90293,7872.04,-289.92,-14
2025-01-10 22:10:00,QLD1,112.74994,6832.91,405.88,-62
2025-01-10 22:10:00,SA1,132.29162,1686.68,-127.79,-17
2025-01-10 22:10:00,TAS1,120.26,1021.04,219.88,-4
2025-01-10 22:10:00,VIC1,128.01523,5325.27,-194.26,-53
2025-01-10 22:15:00,NSW1,112.66066,7809.64,-194.17,-35
2025-01-10 22:15:00,QLD1,110.83003,6789.16,309.46,-46
2025-01-10 22:15:00,SA1,133.97616,1670.61,-154.24,-10
2025-01-10 22:15:00,TAS1,120.26,1019.21,277.53,-4
2025-01-10 22:15:00,VIC1,129.34473,5340.64,-222.21,-7
2025-01-10 22:20:00,NSW1,108.89,7719.76,-132.64,-41
2025-01-10 22:20:00,QLD1,108.3533,6780.31,255.46,-42
2025-01-10 22:20:00,SA1,133.1707,1633.69,-154.83,-16
2025-01-10 22:20:00,TAS1,120.26,1003.29,237.33,-5
2025-01-10 22:20:00,VIC1,128.34761,5302.59,-192.41,-35
2025-01-10 22:25:00,NSW1,108.89,7707.3,-106.52,-28
2025-01-10 22:25:00,QLD1,108.8755,6720.59,231.22,-34
2025-01-10 22:25:00,SA1,134.52774,1617.86,-176.28,-12
2025-01-10 22:25:00,TAS1,120.26,999.41,273.7,-4
2025-01-10 22:25:00,VIC1,129.34473,5319.44,-206.28,-20
2025-01-10 22:30:00,NSW1,111.60584,7746.55,-141.83,-31
2025-01-10 22:30:00,QLD1,110.83003,6659.73,269.88,-51
2025-01-10 22:30:00,SA1,137.94,1610.59,-184.22,-9
2025-01-10 22:30:00,TAS1,121.73009,1001.04,326.18,-5
2025-01-10 22:30:00,VIC1,132.27151,5343.5,-250.06,-7
2025-01-10 22:35:00,NSW1,114.37035,7712.25,-132.38,-22
2025-01-10 22:35:00,QLD1,112.75,6605.55,285.56,-43
2025-01-10 22:35:00,SA1,138.0,1610.72,-156.77,-10
2025-01-10 22:35:00,TAS1,123.16816,1013.76,300.45,-2
2025-01-10 22:35:00,VIC1,133.15316,5293.17,-279.42,-23
2025-01-10 22:40:00,NSW1,113.62693,7697.33,-114.18,-25
2025-01-10 22:40:00,QLD1,112.75,6641.9,254.63,-30
2025-01-10 22:40:00,SA1,138.0,1601.95,-144.62,-5
2025-01-10 22:40:00,TAS1,123.29869,1003.41,311.0,-3
2025-01-10 22:40:00,VIC1,133.63504,5244.27,-289.07,-46
2025-01-10 22:45:00,NSW1,103.89963,7578.39,-50.96,-39
2025-01-10 22:45:00,QLD1,103.52999,6584.47,208.6,-34
2025-01-10 22:45:00,SA1,138.04,1599.51,-131.81,-15
2025-01-10 22:45:00,TAS1,123.80814,994.2,319.92,-4
2025-01-10 22:45:00,VIC1,134.18716,5234.15,-327.69,-16
2025-01-10 22:50:00,NSW1,110.13083,7614.52,-60.79,-48
2025-01-10 22:50:00,QLD1,109.73,6571.7,226.19,-40
2025-01-10 22:50:00,SA1,138.04,1573.55,-116.32,-7
2025-01-10 22:50:00,TAS1,124.3532,1002.98,312.53,-3
2025-01-10 22:50:00,VIC1,134.77787,5237.95,-345.21,-26
2025-01-10 22:55:00,NSW1,108.89,7582.28,-15.06,-23
2025-01-10 22:55:00,QLD1,109.13032,6563.31,185.52,-38
2025-01-10 22:55:00,SA1,134.89145,1558.31,-191.46,-12
2025-01-10 22:55:00,TAS1,120.26,992.83,274.09,-4
2025-01-10 22:55:00,VIC1,129.34473,5083.73,-237.02,-36
2025-01-10 23:00:00,NSW1,108.89,7600.35,-15.27,-31
2025-01-10 23:00:00,QLD1,109.04967,6529.93,199.79,-44
2025-01-10 23:00:00,SA1,135.82,1548.86,-165.12,-11
2025-01-10 23:00:00,TAS1,121.19851,994.95,313.7,-3
2025-01-10 23:00:00,VIC1,131.35897,5158.78,-314.82,-26
2025-01-10 23:05:00,NSW1,100.6498,7543.97,-11.01,-29
2025-01-10 23:05:00,QLD1,99.95,6424.4,205.78,-39
2025-01-10 23:05:00,SA1,135.43987,1545.81,-212.85,-6
2025-01-10 23:05:00,TAS1,120.26,992.05,283.43,-2
2025-01-10 23:05:00,VIC1,129.67711,5140.78,-247.25,22
2025-01-10 23:10:00,NSW1,109.01118,7526.24,32.38,-43
2025-01-10 23:10:00,QLD1,109.73,6515.64,166.34,-9
2025-01-10 23:10:00,SA1,138.0,1561.69,-218.29,-5
2025-01-10 23:10:00,TAS1,121.68453,993.92,315.13,-2
2025-01-10 23:10:00,VIC1,131.88569,5155.7,-275.12,42
2025-01-10 23:15:00,NSW1,98.85214,7411.36,123.46,-61
2025-01-10 23:15:00,QLD1,99.95,6473.78,106.7,-21
2025-01-10 23:15:00,SA1,138.0,1534.56,-164.07,-12
2025-01-10 23:15:00,TAS1,123.37907,989.78,318.96,-2
2025-01-10 23:15:00,VIC1,133.72215,5215.45,-366.39,30
2025-01-10 23:20:00,NSW1,98.20032,7345.09,164.51,-33
2025-01-10 23:20:00,QLD1,99.75,6432.86,78.73,-20
2025-01-10 23:20:00,SA1,170.44,1538.45,-99.59,-5
2025-01-10 23:20:00,TAS1,140.28,993.66,361.36,-2
2025-01-10 23:20:00,VIC1,167.62211,5287.19,-483.89,19
2025-01-10 23:25:00,NSW1,99.45172,7349.93,117.03,-30
2025-01-10 23:25:00,QLD1,99.75,6394.74,134.22,-34
2025-01-10 23:25:00,SA1,138.04,1491.63,-68.11,-16
2025-01-10 23:25:00,TAS1,126.42971,992.02,316.97,-3
2025-01-10 23:25:00,VIC1,137.02828,5269.11,-484.54,-3
2025-01-10 23:30:00,NSW1,108.89,7412.48,30.47,-10
2025-01-10 23:30:00,QLD1,107.8436,6340.5,227.56,-41
2025-01-10 23:30:00,SA1,138.04,1537.29,-106.58,16
2025-01-10 23:30:00,TAS1,125.22725,985.93,319.92,-2
2025-01-10 23:30:00,VIC1,135.72511,5257.37,-454.07,-15
2025-01-10 23:35:00,NSW1,105.92492,7400.96,7.01,-8
2025-01-10 23:35:00,QLD1,103.52999,6284.58,284.52,-50
2025-01-10 23:35:00,SA1,154.8253,1567.7,-97.92,31
2025-01-10 23:35:00,TAS1,140.24,984.82,325.77,-3
2025-01-10 23:35:00,VIC1,152.38276,5239.06,-499.1,1
2025-01-10 23:40:00,NSW1,112.23275,7400.06,24.76,-20
2025-01-10 23:40:00,QLD1,109.73,6297.71,269.55,-27
2025-01-10 23:40:00,SA1,138.04,1591.36,-129.43,17
2025-01-10 23:40:00,TAS1,123.46177,972.73,334.42,-2
2025-01-10 23:40:00,VIC1,134.153,5179.93,-477.12,-36
2025-01-10 23:45:00,NSW1,111.96477,7365.38,62.18,-25
2025-01-10 23:45:00,QLD1,110.83003,6313.83,228.1,-20
2025-01-10 23:45:00,SA1,138.0,1574.55,-177.47,-3
2025-01-10 23:45:00,TAS1,121.87143,968.93,337.64,-1
2025-01-10 23:45:00,VIC1,132.76191,5117.54,-427.64,-40
2025-01-10 23:50:00,NSW1,113.28051,7300.94,104.15,-44
2025-01-10 23:50:00,QLD1,112.75,6319.1,189.54,-25
2025-01-10 23:50:00,SA1,137.03807,1540.33,-231.24,-2
2025-01-10 23:50:00,TAS1,120.26,951.72,325.59,-1
2025-01-10 23:50:00,VIC1,130.67424,5069.9,-364.89,-62
2025-01-10 23:55:00,NSW1,113.34037,7295.82,103.58,-13
2025-01-10 23:55:00,QLD1,112.75002,6294.36,188.79,-27
2025-01-10 23:55:00,SA1,137.78991,1529.48,-262.87,-15
2025-01-10 23:55:00,TAS1,120.26,952.7,307.36,-1
2025-01-10 23:55:00,VIC1,130.34186,4973.99,-313.05,-34
2025-01-11 00:00:00,NSW1,124.41442,7257.52,89.56,-32
2025-01-11 00:00:00,QLD1,122.95,6290.95,207.08,-31
2025-01-11 00:00:00,SA1,137.89262,1522.54,-269.36,-6
2025-01-11 00:00:00,TAS1,120.26,948.87,299.24,-1
2025-01-11 00:00:00,VIC1,130.00949,4958.42,-302.88,-25
2025-01-11 00:05:00,NSW1,129.11567,7242.98,46.43,-43
2025-01-11 00:05:00,QLD1,126.72188,6249.82,244.96,-48
2025-01-11 00:05:00,SA1,138.04,1532.58,-190.56,4
2025-01-11 00:05:00,TAS1,120.26,937.99,361.36,0
2025-01-11 00:05:00,VIC1,132.40448,5017.05,-437.0,4
2025-01-11 00:10:00,NSW1,128.65265,7215.23,59.26,-26
2025-01-11 00:10:00,QLD1,126.24404,6247.83,239.59,-21
2025-01-11 00:10:00,SA1,138.04,1525.71,-204.58,0
2025-01-11 00:10:00,TAS1,120.26,929.73,361.36,-1
2025-01-11 00:10:00,VIC1,131.92392,4954.73,-429.26,-39
2025-01-11 00:15:00,NSW1,112.9857,7109.31,177.97,-37
2025-01-11 00:15:00,QLD1,112.75,6209.86,157.95,-21
2025-01-11 00:15:00,SA1,138.0,1534.83,-248.18,1
2025-01-11 00:15:00,TAS1,120.26,935.61,334.7,-1
2025-01-11 00:15:00,VIC1,130.77177,4915.16,-395.6,-40
2025-01-11 00:20:00,NSW1,108.76478,7005.16,255.61,-43
2025-01-11 00:20:00,QLD1,109.73,6185.95,83.35,-20
2025-01-11 00:20:00,SA1,138.04,1523.66,-237.64,-1
2025-01-11 00:20:00,TAS1,120.26,940.57,348.55,-1
2025-01-11 00:20:00,VIC1,131.28055,4928.63,-422.9,-33
2025-01-11 00:25:00,NSW1,108.88995,7024.07,221.26,-46
2025-01-11 00:25:00,QLD1,109.11342,6138.21,118.99,-21
2025-01-11 00:25:00,SA1,138.04,1525.91,-246.07,-3
2025-01-11 00:25:00,TAS1,120.26,942.16,337.51,-1
