SETTLEMENTDATE,REGIONID,RRP,TOTALDEMAND,hour,day,month,day_of_week
2025-01-02 03:40:00,SA1,39.07065,1261.17,3,2,1,3
2025-01-02 03:40:00,TAS1,90.28,995.42,3,2,1,3
2025-01-02 03:40:00,VIC1,24.3348,3576.81,3,2,1,3
2025-01-02 03:45:00,NSW1,76.00017,6264.42,3,2,1,3
2025-01-02 03:45:00,QLD1,109.60002,5799.94,3,2,1,3
2025-01-02 03:45:00,SA1,61.94609,1258.89,3,2,1,3
2025-01-02 03:45:00,TAS1,90.28,997.29,3,2,1,3
2025-01-02 03:45:00,VIC1,62.01023,3587.52,3,2,1,3
2025-01-02 03:50:00,NSW1,76.00002,6274.77,3,2,1,3
2025-01-02 03:50:00,QLD1,99.75,5772.56,3,2,1,3
2025-01-02 03:50:00,SA1,61.87188,1252.37,3,2,1,3
2025-01-02 03:50:00,TAS1,90.28,995.23,3,2,1,3
2025-01-02 03:50:00,VIC1,61.96327,3585.92,3,2,1,3
2025-01-02 03:55:00,NSW1,76.00002,6260.69,3,2,1,3
2025-01-02 03:55:00,QLD1,99.75,5776.23,3,2,1,3
2025-01-02 03:55:00,SA1,61.54243,1240.67,3,2,1,3
2025-01-02 03:55:00,TAS1,90.28,1007.72,3,2,1,3
2025-01-02 03:55:00,VIC1,61.90675,3592.04,3,2,1,3
2025-01-02 04:00:00,NSW1,76.00002,6232.95,4,2,1,3
2025-01-02 04:00:00,QLD1,99.75,5778.08,4,2,1,3
2025-01-02 04:00:00,SA1,61.8595,1245.87,4,2,1,3
2025-01-02 04:00:00,TAS1,90.28,1016.08,4,2,1,3
2025-01-02 04:00:00,VIC1,62.44507,3627.96,4,2,1,3
2025-01-02 04:05:00,NSW1,76.00001,6256.97,4,2,1,3
2025-01-02 04:05:00,QLD1,103.53,5789.86,4,2,1,3
2025-01-02 04:05:00,SA1,61.66552,1244.75,4,2,1,3
2025-01-02 04:05:00,TAS1,120.26,1011.87,4,2,1,3
2025-01-02 04:05:00,VIC1,62.45645,3631.13,4,2,1,3
2025-01-02 04:10:00,NSW1,76.00015,6336.36,4,2,1,3
2025-01-02 04:10:00,QLD1,99.75,5771.76,4,2,1,3
2025-01-02 04:10:00,SA1,61.74769,1239.35,4,2,1,3
2025-01-02 04:10:00,TAS1,120.26,1018.29,4,2,1,3
2025-01-02 04:10:00,VIC1,62.95965,3649.02,4,2,1,3
2025-01-02 04:15:00,NSW1,75.9,6381.83,4,2,1,3
2025-01-02 04:15:00,QLD1,139.73002,5863.33,4,2,1,3
2025-01-02 04:15:00,SA1,62.07294,1228.47,4,2,1,3
2025-01-02 04:15:00,TAS1,120.26,1016.93,4,2,1,3
2025-01-02 04:15:00,VIC1,63.35878,3659.73,4,2,1,3
2025-01-02 04:20:00,NSW1,76.00001,6401.7,4,2,1,3
2025-01-02 04:20:00,QLD1,103.53,5817.0,4,2,1,3
2025-01-02 04:20:00,SA1,62.15088,1229.8,4,2,1,3
2025-01-02 04:20:00,TAS1,120.26,1016.44,4,2,1,3
2025-01-02 04:20:00,VIC1,63.45304,3696.12,4,2,1,3
2025-01-02 04:25:00,NSW1,75.9,6390.97,4,2,1,3
2025-01-02 04:25:00,QLD1,122.95,5847.83,4,2,1,3
2025-01-02 04:25:00,SA1,61.83455,1234.49,4,2,1,3
2025-01-02 04:25:00,TAS1,120.26,1009.29,4,2,1,3
2025-01-02 04:25:00,VIC1,63.36692,3703.7,4,2,1,3
2025-01-02 04:30:00,NSW1,75.9,6416.56,4,2,1,3
2025-01-02 04:30:00,QLD1,122.95,5852.56,4,2,1,3
2025-01-02 04:30:00,SA1,61.71173,1248.57,4,2,1,3
2025-01-02 04:30:00,TAS1,120.26,1014.77,4,2,1,3
2025-01-02 04:30:00,VIC1,62.91994,3658.93,4,2,1,3
2025-01-02 04:35:00,NSW1,75.9,6405.51,4,2,1,3
2025-01-02 04:35:00,QLD1,139.73002,5866.29,4,2,1,3
2025-01-02 04:35:00,SA1,61.86257,1236.52,4,2,1,3
2025-01-02 04:35:00,TAS1,120.26,1023.04,4,2,1,3
2025-01-02 04:35:00,VIC1,63.38544,3705.91,4,2,1,3
2025-01-02 04:40:00,NSW1,76.00001,6442.23,4,2,1,3
2025-01-02 04:40:00,QLD1,225.75,5919.22,4,2,1,3
2025-01-02 04:40:00,SA1,62.30936,1254.61,4,2,1,3
2025-01-02 04:40:00,TAS1,120.26,1031.94,4,2,1,3
2025-01-02 04:40:00,VIC1,63.54784,3705.86,4,2,1,3
2025-01-02 04:45:00,NSW1,68.95643,6444.6,4,2,1,3
2025-01-02 04:45:00,QLD1,139.73002,5871.48,4,2,1,3
2025-01-02 04:45:00,SA1,54.30036,1244.08,4,2,1,3
2025-01-02 04:45:00,TAS1,120.26,1033.14,4,2,1,3
2025-01-02 04:45:00,VIC1,55.61045,3706.38,4,2,1,3
2025-01-02 04:50:00,NSW1,69.61674,6401.33,4,2,1,3
2025-01-02 04:50:00,QLD1,139.73002,5844.73,4,2,1,3
2025-01-02 04:50:00,SA1,55.48515,1255.51,4,2,1,3
2025-01-02 04:50:00,TAS1,120.26,1038.67,4,2,1,3
2025-01-02 04:50:00,VIC1,56.57418,3721.85,4,2,1,3
2025-01-02 04:55:00,NSW1,76.00016,6432.97,4,2,1,3
2025-01-02 04:55:00,QLD1,299.73001,5891.91,4,2,1,3
2025-01-02 04:55:00,SA1,64.39306,1266.24,4,2,1,3
2025-01-02 04:55:00,TAS1,120.26,1037.83,4,2,1,3
2025-01-02 04:55:00,VIC1,65.07421,3744.75,4,2,1,3
2025-01-02 05:00:00,NSW1,75.99972,6454.94,5,2,1,3
2025-01-02 05:00:00,QLD1,225.75,5852.97,5,2,1,3
2025-01-02 05:00:00,SA1,62.75853,1245.78,5,2,1,3
2025-01-02 05:00:00,TAS1,120.26,1045.42,5,2,1,3
2025-01-02 05:00:00,VIC1,63.99033,3740.67,5,2,1,3
2025-01-02 05:05:00,NSW1,68.95647,6450.03,5,2,1,3
2025-01-02 05:05:00,QLD1,164.5,5885.57,5,2,1,3
2025-01-02 05:05:00,SA1,55.12115,1255.11,5,2,1,3
2025-01-02 05:05:00,TAS1,120.26,1045.29,5,2,1,3
2025-01-02 05:05:00,VIC1,56.08848,3752.52,5,2,1,3
2025-01-02 05:10:00,NSW1,76.00022,6484.12,5,2,1,3
2025-01-02 05:10:00,QLD1,164.5,5917.92,5,2,1,3
2025-01-02 05:10:00,SA1,63.9666,1279.74,5,2,1,3
2025-01-02 05:10:00,TAS1,120.26,1037.19,5,2,1,3
2025-01-02 05:10:00,VIC1,65.11926,3819.5,5,2,1,3
2025-01-02 05:15:00,NSW1,76.00022,6524.36,5,2,1,3
2025-01-02 05:15:00,QLD1,263.49,5918.09,5,2,1,3
2025-01-02 05:15:00,SA1,63.75265,1261.87,5,2,1,3
2025-01-02 05:15:00,TAS1,120.26,1063.59,5,2,1,3
2025-01-02 05:15:00,VIC1,65.12498,3828.95,5,2,1,3
2025-01-02 05:20:00,NSW1,76.72,6575.12,5,2,1,3
2025-01-02 05:20:00,QLD1,349.75006,5963.55,5,2,1,3
2025-01-02 05:20:00,SA1,65.39756,1266.68,5,2,1,3
2025-01-02 05:20:00,TAS1,120.26,1055.93,5,2,1,3
2025-01-02 05:20:00,VIC1,66.30524,3822.84,5,2,1,3
2025-01-02 05:25:00,NSW1,76.72,6611.45,5,2,1,3
2025-01-02 05:25:00,QLD1,122.95,5824.48,5,2,1,3
2025-01-02 05:25:00,SA1,66.19208,1273.07,5,2,1,3
2025-01-02 05:25:00,TAS1,120.26,1061.44,5,2,1,3
2025-01-02 05:25:00,VIC1,66.34696,3789.2,5,2,1,3
2025-01-02 05:30:00,NSW1,75.9,6600.87,5,2,1,3
2025-01-02 05:30:00,QLD1,299.63008,5924.65,5,2,1,3
2025-01-02 05:30:00,SA1,64.06075,1251.08,5,2,1,3
2025-01-02 05:30:00,TAS1,120.26,1044.01,5,2,1,3
2025-01-02 05:30:00,VIC1,65.00685,3830.24,5,2,1,3
2025-01-02 05:35:00,NSW1,75.9,6564.45,5,2,1,3
2025-01-02 05:35:00,QLD1,122.95,5868.25,5,2,1,3
2025-01-02 05:35:00,SA1,63.02643,1249.11,5,2,1,3
2025-01-02 05:35:00,TAS1,120.26,1048.24,5,2,1,3
2025-01-02 05:35:00,VIC1,63.95289,3819.76,5,2,1,3
2025-01-02 05:40:00,NSW1,75.9,6557.51,5,2,1,3
2025-01-02 05:40:00,QLD1,199.41,5838.15,5,2,1,3
2025-01-02 05:40:00,SA1,63.19119,1272.72,5,2,1,3
2025-01-02 05:40:00,TAS1,120.26,1052.03,5,2,1,3
2025-01-02 05:40:00,VIC1,64.05221,3846.61,5,2,1,3
2025-01-02 05:45:00,NSW1,56.98,6546.79,5,2,1,3
2025-01-02 05:45:00,QLD1,109.73002,5876.52,5,2,1,3
2025-01-02 05:45:00,SA1,47.22231,1273.92,5,2,1,3
2025-01-02 05:45:00,TAS1,120.26,1058.01,5,2,1,3
2025-01-02 05:45:00,VIC1,47.69704,3839.02,5,2,1,3
2025-01-02 05:50:00,NSW1,56.52032,6583.86,5,2,1,3
2025-01-02 05:50:00,QLD1,178.95,5914.53,5,2,1,3
2025-01-02 05:50:00,SA1,47.05961,1284.57,5,2,1,3
2025-01-02 05:50:00,TAS1,120.26,1058.72,5,2,1,3
2025-01-02 05:50:00,VIC1,47.34249,3842.13,5,2,1,3
2025-01-02 05:55:00,NSW1,10.68052,6525.16,5,2,1,3
2025-01-02 05:55:00,QLD1,199.41,5891.59,5,2,1,3
2025-01-02 05:55:00,SA1,8.8131,1299.47,5,2,1,3
2025-01-02 05:55:00,TAS1,120.26,1065.38,5,2,1,3
2025-01-02 05:55:00,VIC1,8.95,3798.69,5,2,1,3
2025-01-02 06:00:00,NSW1,0.52834,6520.85,6,2,1,3
2025-01-02 06:00:00,QLD1,122.95,5931.67,6,2,1,3
2025-01-02 06:00:00,SA1,0.44149,1309.68,6,2,1,3
2025-01-02 06:00:00,TAS1,120.26,1082.22,6,2,1,3
2025-01-02 06:00:00,VIC1,0.44992,3786.04,6,2,1,3
2025-01-02 06:05:00,NSW1,10.64889,6593.2,6,2,1,3
2025-01-02 06:05:00,QLD1,122.95,5927.2,6,2,1,3
2025-01-02 06:05:00,SA1,8.81003,1317.53,6,2,1,3
2025-01-02 06:05:00,TAS1,120.26,1078.57,6,2,1,3
2025-01-02 06:05:00,VIC1,9.0,3758.16,6,2,1,3
2025-01-02 06:10:00,NSW1,10.65305,6678.1,6,2,1,3
2025-01-02 06:10:00,QLD1,178.95,5965.1,6,2,1,3
2025-01-02 06:10:00,SA1,8.83155,1315.13,6,2,1,3
2025-01-02 06:10:00,TAS1,120.26,1083.62,6,2,1,3
2025-01-02 06:10:00,VIC1,9.0,3812.96,6,2,1,3
2025-01-02 06:15:00,NSW1,-15.0,6673.98,6,2,1,3
2025-01-02 06:15:00,QLD1,214.48,5974.05,6,2,1,3
2025-01-02 06:15:00,SA1,-12.70796,1276.88,6,2,1,3
2025-01-02 06:15:00,TAS1,120.26,1088.97,6,2,1,3
2025-01-02 06:15:00,VIC1,-13.28661,3818.62,6,2,1,3
2025-01-02 06:20:00,NSW1,-4.59419,6748.33,6,2,1,3
2025-01-02 06:20:00,QLD1,214.48,6028.82,6,2,1,3
2025-01-02 06:20:00,SA1,-3.77081,1277.78,6,2,1,3
2025-01-02 06:20:00,TAS1,120.26,1088.55,6,2,1,3
2025-01-02 06:20:00,VIC1,-4.0,3776.68,6,2,1,3
2025-01-02 06:25:00,NSW1,-20.55196,6758.0,6,2,1,3
2025-01-02 06:25:00,QLD1,225.75,6017.79,6,2,1,3
2025-01-02 06:25:00,SA1,-16.85066,1281.06,6,2,1,3
2025-01-02 06:25:00,TAS1,120.26,1091.62,6,2,1,3
2025-01-02 06:25:00,VIC1,-18.05138,3751.55,6,2,1,3
2025-01-02 06:30:00,NSW1,0.99983,6737.21,6,2,1,3
2025-01-02 06:30:00,QLD1,214.48,6001.58,6,2,1,3
2025-01-02 06:30:00,SA1,-18.14524,1253.69,6,2,1,3
2025-01-02 06:30:00,TAS1,120.26,1090.25,6,2,1,3
2025-01-02 06:30:00,VIC1,-19.64294,3740.61,6,2,1,3
2025-01-02 06:35:00,NSW1,56.98003,6789.63,6,2,1,3
2025-01-02 06:35:00,QLD1,93.83011,5934.15,6,2,1,3
2025-01-02 06:35:00,SA1,-33.0,1239.68,6,2,1,3
2025-01-02 06:35:00,TAS1,149.28,1096.22,6,2,1,3
2025-01-02 06:35:00,VIC1,-33.7804,3672.26,6,2,1,3
2025-01-02 06:40:00,NSW1,75.9,6879.44,6,2,1,3
2025-01-02 06:40:00,QLD1,103.52996,6058.28,6,2,1,3
2025-01-02 06:40:00,SA1,-35.99,1259.46,6,2,1,3
2025-01-02 06:40:00,TAS1,120.26,1083.55,6,2,1,3
2025-01-02 06:40:00,VIC1,-36.0857,3692.32,6,2,1,3
2025-01-02 06:45:00,NSW1,84.6101,6892.09,6,2,1,3
2025-01-02 06:45:00,QLD1,95.3507,6060.92,6,2,1,3
2025-01-02 06:45:00,SA1,-64.78609,1271.67,6,2,1,3
2025-01-02 06:45:00,TAS1,120.26,1087.74,6,2,1,3
2025-01-02 06:45:00,VIC1,-63.99,3668.38,6,2,1,3
2025-01-02 06:50:00,NSW1,75.9,6889.05,6,2,1,3
2025-01-02 06:50:00,QLD1,93.82978,6000.64,6,2,1,3
2025-01-02 06:50:00,SA1,-39.02263,1225.28,6,2,1,3
2025-01-02 06:50:00,TAS1,149.28,1100.97,6,2,1,3
2025-01-02 06:50:00,VIC1,-39.0,3645.09,6,2,1,3
2025-01-02 06:55:00,NSW1,-31.00999,6853.77,6,2,1,3
2025-01-02 06:55:00,QLD1,93.83011,5961.98,6,2,1,3
2025-01-02 06:55:00,SA1,-36.0,1221.8,6,2,1,3
2025-01-02 06:55:00,TAS1,149.28,1100.57,6,2,1,3
2025-01-02 06:55:00,VIC1,-35.84587,3601.91,6,2,1,3
2025-01-02 07:00:00,NSW1,56.98,6864.44,7,2,1,3
2025-01-02 07:00:00,QLD1,77.95,6039.76,7,2,1,3
2025-01-02 07:00:00,SA1,-39.23934,1206.37,7,2,1,3
2025-01-02 07:00:00,TAS1,149.28,1101.11,7,2,1,3
2025-01-02 07:00:00,VIC1,-39.0,3615.92,7,2,1,3
2025-01-02 07:05:00,NSW1,83.2834,6883.62,7,2,1,3
2025-01-02 07:05:00,QLD1,93.83011,6053.02,7,2,1,3
2025-01-02 07:05:00,SA1,-45.84902,1209.98,7,2,1,3
2025-01-02 07:05:00,TAS1,149.28,1098.16,7,2,1,3
2025-01-02 07:05:00,VIC1,-44.93537,3590.45,7,2,1,3
2025-01-02 07:10:00,NSW1,105.74003,6906.88,7,2,1,3
2025-01-02 07:10:00,QLD1,122.95,6149.47,7,2,1,3
2025-01-02 07:10:00,SA1,-65.45344,1170.72,7,2,1,3
2025-01-02 07:10:00,TAS1,149.28,1100.29,7,2,1,3
2025-01-02 07:10:00,VIC1,-66.29964,3562.67,7,2,1,3
2025-01-02 07:15:00,NSW1,84.10354,6930.23,7,2,1,3
2025-01-02 07:15:00,QLD1,93.82978,6152.91,7,2,1,3
2025-01-02 07:15:00,SA1,-43.26432,1142.44,7,2,1,3
2025-01-02 07:15:00,TAS1,149.28,1098.0,7,2,1,3
2025-01-02 07:15:00,VIC1,-44.28951,3492.24,7,2,1,3
2025-01-02 07:20:00,NSW1,75.9001,6878.18,7,2,1,3
2025-01-02 07:20:00,QLD1,84.19131,6164.19,7,2,1,3
2025-01-02 07:20:00,SA1,-50.50212,1118.52,7,2,1,3
2025-01-02 07:20:00,TAS1,148.28,1090.96,7,2,1,3
2025-01-02 07:20:00,VIC1,-51.54254,3436.68,7,2,1,3
2025-01-02 07:25:00,NSW1,75.89988,6863.3,7,2,1,3
2025-01-02 07:25:00,QLD1,84.74933,6192.04,7,2,1,3
2025-01-02 07:25:00,SA1,-42.5,1109.99,7,2,1,3
2025-01-02 07:25:00,TAS1,120.26,1082.72,7,2,1,3
2025-01-02 07:25:00,VIC1,-42.76538,3385.1,7,2,1,3
2025-01-02 07:30:00,NSW1,82.52078,6945.67,7,2,1,3
2025-01-02 07:30:00,QLD1,93.83,6206.02,7,2,1,3
2025-01-02 07:30:00,SA1,-64.03994,1070.05,7,2,1,3
2025-01-02 07:30:00,TAS1,120.26,1076.63,7,2,1,3
2025-01-02 07:30:00,VIC1,-65.00015,3357.14,7,2,1,3
2025-01-02 07:35:00,NSW1,88.79988,6957.29,7,2,1,3
2025-01-02 07:35:00,QLD1,99.75,6194.2,7,2,1,3
2025-01-02 07:35:00,SA1,-64.64328,1058.49,7,2,1,3
2025-01-02 07:35:00,TAS1,120.26,1082.75,7,2,1,3
2025-01-02 07:35:00,VIC1,-66.3,3294.88,7,2,1,3
2025-01-02 07:40:00,NSW1,83.49352,6965.8,7,2,1,3
2025-01-02 07:40:00,QLD1,93.82989,6209.08,7,2,1,3
2025-01-02 07:40:00,SA1,-56.5648,1036.73,7,2,1,3
2025-01-02 07:40:00,TAS1,120.26,1067.32,7,2,1,3
2025-01-02 07:40:00,VIC1,-57.9,3300.37,7,2,1,3
2025-01-02 07:45:00,NSW1,76.72,6920.12,7,2,1,3
2025-01-02 07:45:00,QLD1,93.83,6170.77,7,2,1,3
2025-01-02 07:45:00,SA1,-58.33108,1006.5,7,2,1,3
2025-01-02 07:45:00,TAS1,120.26,1069.06,7,2,1,3
2025-01-02 07:45:00,VIC1,-57.9,3211.52,7,2,1,3
2025-01-02 07:50:00,NSW1,76.72,6945.24,7,2,1,3
2025-01-02 07:50:00,QLD1,93.82989,6078.9,7,2,1,3
2025-01-02 07:50:00,SA1,-64.82875,985.42,7,2,1,3
2025-01-02 07:50:00,TAS1,120.26,1056.23,7,2,1,3
2025-01-02 07:50:00,VIC1,-63.94,3164.11,7,2,1,3
2025-01-02 07:55:00,NSW1,-31.00999,6836.93,7,2,1,3
2025-01-02 07:55:00,QLD1,93.83,6114.59,7,2,1,3
2025-01-02 07:55:00,SA1,-39.04922,951.05,7,2,1,3
2025-01-02 07:55:00,TAS1,120.26,1058.53,7,2,1,3
2025-01-02 07:55:00,VIC1,-38.31,3130.67,7,2,1,3
2025-01-02 08:00:00,NSW1,57.01015,6871.39,8,2,1,3
2025-01-02 08:00:00,QLD1,99.75,6188.89,8,2,1,3
2025-01-02 08:00:00,SA1,-66.35291,917.41,8,2,1,3
2025-01-02 08:00:00,TAS1,120.26,1057.02,8,2,1,3
2025-01-02 08:00:00,VIC1,-65.0001,3136.25,8,2,1,3
2025-01-02 08:05:00,NSW1,57.01006,6835.08,8,2,1,3
2025-01-02 08:05:00,QLD1,112.75,6241.03,8,2,1,3
2025-01-02 08:05:00,SA1,-38.23666,901.31,8,2,1,3
2025-01-02 08:05:00,TAS1,120.26,1070.52,8,2,1,3
2025-01-02 08:05:00,VIC1,-38.31,3128.13,8,2,1,3
2025-01-02 08:10:00,NSW1,76.72003,6967.41,8,2,1,3
2025-01-02 08:10:00,QLD1,122.95,6224.56,8,2,1,3
2025-01-02 08:10:00,SA1,-35.0,888.39,8,2,1,3
2025-01-02 08:10:00,TAS1,120.26,1064.35,8,2,1,3
2025-01-02 08:10:00,VIC1,-34.85194,3130.46,8,2,1,3
2025-01-02 08:15:00,NSW1,76.72,6974.92,8,2,1,3
2025-01-02 08:15:00,QLD1,85.7998,6254.28,8,2,1,3
2025-01-02 08:15:00,SA1,-42.5,837.07,8,2,1,3
2025-01-02 08:15:00,TAS1,120.26,1060.9,8,2,1,3
2025-01-02 08:15:00,VIC1,-42.27514,3081.24,8,2,1,3
2025-01-02 08:20:00,NSW1,69.29464,6934.68,8,2,1,3
2025-01-02 08:20:00,QLD1,77.95,6238.79,8,2,1,3
2025-01-02 08:20:00,SA1,-50.19151,823.03,8,2,1,3
2025-01-02 08:20:00,TAS1,120.26,1056.8,8,2,1,3
2025-01-02 08:20:00,VIC1,-50.08,2990.77,8,2,1,3
2025-01-02 08:25:00,NSW1,74.69826,6955.2,8,2,1,3
2025-01-02 08:25:00,QLD1,84.99,6234.29,8,2,1,3
2025-01-02 08:25:00,SA1,-32.25,786.0,8,2,1,3
2025-01-02 08:25:00,TAS1,120.26,1040.57,8,2,1,3
2025-01-02 08:25:00,VIC1,-34.69955,2989.19,8,2,1,3
2025-01-02 08:30:00,NSW1,74.73648,6912.05,8,2,1,3
2025-01-02 08:30:00,QLD1,84.99,6226.1,8,2,1,3
2025-01-02 08:30:00,SA1,-38.68974,754.75,8,2,1,3
2025-01-02 08:30:00,TAS1,120.26,1049.18,8,2,1,3
2025-01-02 08:30:00,VIC1,-38.31,2906.66,8,2,1,3
2025-01-02 08:35:00,NSW1,56.98,6861.86,8,2,1,3
2025-01-02 08:35:00,QLD1,62.81246,6169.15,8,2,1,3
2025-01-02 08:35:00,SA1,-49.46294,729.49,8,2,1,3
2025-01-02 08:35:00,TAS1,120.26,1046.89,8,2,1,3
2025-01-02 08:35:00,VIC1,-50.08,2883.07,8,2,1,3
2025-01-02 08:40:00,NSW1,52.98017,6854.17,8,2,1,3
2025-01-02 08:40:00,QLD1,57.73,6190.93,8,2,1,3
2025-01-02 08:40:00,SA1,-45.43895,712.11,8,2,1,3
2025-01-02 08:40:00,TAS1,120.26,1046.09,8,2,1,3
2025-01-02 08:40:00,VIC1,-45.05,2823.49,8,2,1,3
2025-01-02 08:45:00,NSW1,49.71282,6824.96,8,2,1,3
2025-01-02 08:45:00,QLD1,55.75,6145.1,8,2,1,3
2025-01-02 08:45:00,SA1,-41.57146,679.93,8,2,1,3
2025-01-02 08:45:00,TAS1,120.26,1042.61,8,2,1,3
2025-01-02 08:45:00,VIC1,-41.73,2825.18,8,2,1,3
2025-01-02 08:50:00,NSW1,38.15454,6819.51,8,2,1,3
2025-01-02 08:50:00,QLD1,42.22,6055.41,8,2,1,3
2025-01-02 08:50:00,SA1,-49.36678,654.51,8,2,1,3
2025-01-02 08:50:00,TAS1,120.26,1037.31,8,2,1,3
2025-01-02 08:50:00,VIC1,-50.08,2737.38,8,2,1,3
2025-01-02 08:55:00,NSW1,57.01006,6789.27,8,2,1,3
2025-01-02 08:55:00,QLD1,63.15104,5978.55,8,2,1,3
2025-01-02 08:55:00,SA1,-66.24311,626.57,8,2,1,3
2025-01-02 08:55:00,TAS1,120.26,1044.5,8,2,1,3
2025-01-02 08:55:00,VIC1,-66.3,2649.1,8,2,1,3
2025-01-02 09:00:00,NSW1,50.3146,6754.58,9,2,1,3
2025-01-02 09:00:00,QLD1,55.75,5926.24,9,2,1,3
2025-01-02 09:00:00,SA1,-35.0,599.58,9,2,1,3
2025-01-02 09:00:00,TAS1,120.26,1041.09,9,2,1,3
2025-01-02 09:00:00,VIC1,-36.47603,2689.15,9,2,1,3
2025-01-02 09:05:00,NSW1,52.39928,6761.59,9,2,1,3
2025-01-02 09:05:00,QLD1,57.73,5923.86,9,2,1,3
2025-01-02 09:05:00,SA1,-66.33256,563.21,9,2,1,3
2025-01-02 09:05:00,TAS1,120.26,1039.5,9,2,1,3
2025-01-02 09:05:00,VIC1,-66.3,2540.05,9,2,1,3
2025-01-02 09:10:00,NSW1,61.01006,6772.91,9,2,1,3
2025-01-02 09:10:00,QLD1,66.90943,6016.69,9,2,1,3
2025-01-02 09:10:00,SA1,-62.51881,536.68,9,2,1,3
2025-01-02 09:10:00,TAS1,120.26,1031.76,9,2,1,3
2025-01-02 09:10:00,VIC1,-63.94,2549.26,9,2,1,3
2025-01-02 09:15:00,NSW1,40.97943,6803.81,9,2,1,3
2025-01-02 09:15:00,QLD1,44.95,5987.9,9,2,1,3
2025-01-02 09:15:00,SA1,-39.99,510.0,9,2,1,3
2025-01-02 09:15:00,TAS1,120.26,1024.83,9,2,1,3
2025-01-02 09:15:00,VIC1,-40.3171,2419.82,9,2,1,3
2025-01-02 09:20:00,NSW1,35.88,6776.8,9,2,1,3
2025-01-02 09:20:00,QLD1,39.30807,5945.96,9,2,1,3
2025-01-02 09:20:00,SA1,-65.27649,488.14,9,2,1,3
2025-01-02 09:20:00,TAS1,120.26,1017.29,9,2,1,3
2025-01-02 09:20:00,VIC1,-66.3,2352.87,9,2,1,3
2025-01-02 09:25:00,NSW1,41.30976,6829.41,9,2,1,3
2025-01-02 09:25:00,QLD1,44.95,5906.39,9,2,1,3
2025-01-02 09:25:00,SA1,-61.86173,445.47,9,2,1,3
2025-01-02 09:25:00,TAS1,120.26,1010.52,9,2,1,3
2025-01-02 09:25:00,VIC1,-63.94,2413.14,9,2,1,3
2025-01-02 09:30:00,NSW1,19.0558,6714.47,9,2,1,3
2025-01-02 09:30:00,QLD1,20.99,5931.4,9,2,1,3
2025-01-02 09:30:00,SA1,-57.10595,435.4,9,2,1,3
2025-01-02 09:30:00,TAS1,120.26,1005.11,9,2,1,3
2025-01-02 09:30:00,VIC1,-57.9,2264.37,9,2,1,3
2025-01-02 09:35:00,NSW1,25.01637,6725.54,9,2,1,3
2025-01-02 09:35:00,QLD1,27.73,5950.57,9,2,1,3
2025-01-02 09:35:00,SA1,-61.40325,415.46,9,2,1,3
2025-01-02 09:35:00,TAS1,120.26,996.46,9,2,1,3
2025-01-02 09:35:00,VIC1,-62.51,2196.25,9,2,1,3
2025-01-02 09:40:00,NSW1,33.73102,6782.6,9,2,1,3
2025-01-02 09:40:00,QLD1,36.36991,6058.04,9,2,1,3
2025-01-02 09:40:00,SA1,-56.93306,416.63,9,2,1,3
2025-01-02 09:40:00,TAS1,120.26,1001.56,9,2,1,3
2025-01-02 09:40:00,VIC1,-57.9,2182.03,9,2,1,3
2025-01-02 09:45:00,NSW1,41.43136,6810.84,9,2,1,3
2025-01-02 09:45:00,QLD1,44.95001,6024.91,9,2,1,3
2025-01-02 09:45:00,SA1,-65.65484,400.33,9,2,1,3
2025-01-02 09:45:00,TAS1,120.26,997.44,9,2,1,3
2025-01-02 09:45:00,VIC1,-66.29995,2098.54,9,2,1,3
2025-01-02 09:50:00,NSW1,36.00004,6748.73,9,2,1,3
2025-01-02 09:50:00,QLD1,39.2898,6091.21,9,2,1,3
2025-01-02 09:50:00,SA1,-57.63613,382.15,9,2,1,3
2025-01-02 09:50:00,TAS1,120.26,986.79,9,2,1,3
2025-01-02 09:50:00,VIC1,-57.9,2145.73,9,2,1,3
2025-01-02 09:55:00,NSW1,18.36014,6697.74,9,2,1,3
2025-01-02 09:55:00,QLD1,20.0,5978.05,9,2,1,3
2025-01-02 09:55:00,SA1,-64.63752,359.38,9,2,1,3
2025-01-02 09:55:00,TAS1,120.26,977.85,9,2,1,3
2025-01-02 09:55:00,VIC1,-66.3,2050.22,9,2,1,3
2025-01-02 10:00:00,NSW1,1.00002,6804.7,10,2,1,3
2025-01-02 10:00:00,QLD1,1.07575,5945.86,10,2,1,3
2025-01-02 10:00:00,SA1,-64.7982,342.86,10,2,1,3
2025-01-02 10:00:00,TAS1,120.26,974.93,10,2,1,3
2025-01-02 10:00:00,VIC1,-66.3,2071.75,10,2,1,3
2025-01-02 10:05:00,NSW1,77.9889,6774.03,10,2,1,3
2025-01-02 10:05:00,QLD1,77.95003,5885.76,10,2,1,3
2025-01-02 10:05:00,SA1,-190.0,319.04,10,2,1,3
2025-01-02 10:05:00,TAS1,120.26,971.24,10,2,1,3
2025-01-02 10:05:00,VIC1,-388.14022,2035.92,10,2,1,3
2025-01-02 10:10:00,NSW1,76.59209,6877.07,10,2,1,3
2025-01-02 10:10:00,QLD1,75.25,5923.42,10,2,1,3
2025-01-02 10:10:00,SA1,-99.21,351.53,10,2,1,3
2025-01-02 10:10:00,TAS1,120.26,977.12,10,2,1,3
2025-01-02 10:10:00,VIC1,-140.0,2171.18,10,2,1,3
